"temp1","location","extra","Sample.ID","Ret..Time","Area","Peak.Start","Peak.End","Conc.","study_id","stool_weight_g","susp_volume_uL","susp","std1","std2","conc_mM","mmol_kg"
"2017-06-12",54,"lcd","P1-B66",21.33,8321,20.625,22.058,1.11252,"2081660",0.61,1000,"PBS (pH 7.4)",1.15570187208367,1.177466145236,1.17262964009103,1.92234367228038
"2017-06-12",56,"lcd","P1-B67",21.239,5074,20.492,21.825,0.67836,"2261650",0.67,1000,"PBS (pH 7.4)",0.736925124423566,0.758969467413119,0.754478953100432,1.12608798970214
"2017-06-12",57,"lcd","P1-B68",20.836,6236,20.475,21.692,0.83375,"2197670",0.63,1000,"PBS (pH 7.4)",0.886792257402019,0.908736372134456,0.904672647184005,1.4359883288635
"2017-06-12",58,"lcd","P1-B69",21.245,5527,20.475,21.708,0.73894,"2147680",0.62,1000,"PBS (pH 7.4)",0.795350091066629,0.817355360561798,0.813687815645937,1.31239970265474
"2017-06-12",59,"lcd","P1-B71",21.247,11225,20.475,21.708,1.50069,"3373660",0.67,1000,"PBS (pH 7.4)",1.5302407310935,1.551754519858,1.54856729189288,2.31129446551177
"2017-06-12",60,"lcd","P1-B74",21.313,8148,20.592,21.908,1.08935,"2929650",0.69,1000,"PBS (pH 7.4)",1.13338946760409,1.15516866286354,1.15234543384843,1.67006584615714
"2017-06-12",61,"lcd","P1-B76",21.3,9138,20.558,21.792,1.2217,"3531650",0.65,1000,"PBS (pH 7.4)",1.26107316953926,1.28276697239377,1.28035654985438,1.96977930746827
"2017-06-12",62,"lcd","P1-B77",21.303,16880,20.375,21.942,2.25685,"2409670",0.6,1000,"PBS (pH 7.4)",2.25958551335955,2.28061153035641,2.27866467693078,3.7977744615513
"2017-06-12",63,"lcd","P1-B80",21.302,14271,20.475,21.808,1.908,"2283670",0.59,1000,"PBS (pH 7.4)",1.92309381805767,1.9443448742308,1.94277072192167,3.29283173207064
"2017-06-12",64,"lcd","P1-B81",21.268,709,20.508,21.758,0.09485,"2465680",0.32,1000,"PBS (pH 7.4)",0.173956074982132,0.196376920848026,0.195131318299921,0.609785369687252
"2017-06-12",65,"lcd","P1-B83",21.286,7769,20.492,21.692,1.03874,"3119660",0.68,1000,"PBS (pH 7.4)",1.08450853524709,1.10632042113429,1.10551257350884,1.62575378457182
